vendor,sku,name,description,price_brl,source_pdf,source_page,handle,price_amp,price_ort,price_final_brl,price_confidence,image_url,match_url_amp,match_url_ort
Ottobock,1H38,Pé Articulado 1H38 Ottobock para Prótese Transtibial ou Transfemoral,L/R 21-28 PÉ ARTIC. 10MM C/DEDOS S/ARTIC. P/MOD.,476.62,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-articulado-1h38-ottobock-para-protese-transtibial-ou-transfemoral,753.99,,753.99,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/198392073/pe-articulado-1h38-ottobock-47981d3120.jpg,https://www.lojadoamputado.com.br/pe-articulado-para-protese-transtibial-ou-transfemoral-ottobock,
Ottobock,2R51,22-25 / 26-27 ADAPT. MOD. P/PÉ ART. (TAM.26-27) -ALU,22-25 / 26-27 ADAPT. MOD. P/PÉ ART. (TAM.26-27) -ALU,800.42,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-25-26-27-adapt-mod-p-pe-art-tam-26-27-alu,,,800.42,pdf-only,,,
Ottobock,2R33,22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -TIT,22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -TIT,1759.71,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-25-26-30-adapt-mod-p-pe-art-tam-26-30-tit,,,1759.71,pdf-only,,,
Ottobock,2R10,22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -ACO,22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -ACO,515.42,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-25-26-30-adapt-mod-p-pe-art-tam-26-30-aco,,,515.42,pdf-only,,,
Ottobock,2R22,22-30 ADAPT. MOD. LIGACAO P/PÉ ART. -PLASTICO,22-30 ADAPT. MOD. LIGACAO P/PÉ ART. -PLASTICO,44.88,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-30-adapt-mod-ligacao-p-pe-art-plastico,,,44.88,pdf-only,,,
Ottobock,1S90,L/R 23-27 PÉ SACH 10MM C/ DEDOS,L/R 23-27 PÉ SACH 10MM C/ DEDOS,702.06,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-l-r-23-27-pe-sach-10mm-c-dedos,,,702.06,pdf-only,,,
Ottobock,1S49,Pé Sach 1S49 Ottobock para Prótese Transtibial ou Transfemural,L/R 21-28 PÉ SACH 10MM C/DEDOS S/TORN.P/CAV,529.98,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-sach-1s49-ottobock-para-protese-transtibial-ou-transfemural,830.39,,830.39,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/197013268/pe-sach-ottobock-94376a83ad.jpg,https://www.lojadoamputado.com.br/pe-sach-para-protese-de-perna-transtibial-ou-transfemural,
Ottobock,1S66,Pé Sach Ottobock para Prótese Transtibial ou Transfemoral 1S66,L/R 22-30 PÉ SACH 18MM C/DEDOS S/TORN. P/CAV.,768.88,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-sach-ottobock-para-protese-transtibial-ou-transfemoral-1s66,1172.43,,1172.43,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/240324569/p--sach-1s66-ottobock-wtd3ia3x9t.jpg,https://www.lojadoamputado.com.br/pes-16767887/pe-sach-ottobock-para-protese-transtibial-ou-transfemoral-1s66,
Ottobock,1S101,Pé Sach Plus Ottobock 1S101 Nylon para Transtibial e Transfemoral,L/R 22-29 PÉ SACH PLUS,402.63,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-sach-plus-ottobock-1s101-nylon-para-transtibial-e-transfemoral,648.05,,648.05,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/207428512/pe-sach-plus-ottobock-1s101-emaygb.jpg,https://www.lojadoamputado.com.br/pe-sach-plus-ottobock-nylon-para-transtibial-e-transfemoral,
Ottobock,1D10,Pé Dinâmico 1D10 Ottobock,L/R 22-29 PÉ DINAMICO P/CAV.,979.90,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-dinamico-1d10-ottobock,1474.55,1490.00,1482.28,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/238421855/whatsapp-image-2023-08-25-at-14-03-19-eg8tymt9bm.jpeg,https://www.lojadoamputado.com.br/pes-16767887/pe-dinamico-1d10-ottobock,https://www.lojaortopedica.com.br/produto/pe-dinamico-1d10-ottobock
Ottobock,1D11,L/R 22-27 PÉ DINAMICO P/SENHORA,L/R 22-27 PÉ DINAMICO P/SENHORA,1349.80,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-l-r-22-27-pe-dinamico-p-senhora,,,1349.80,pdf-only,,,
Ottobock,1M10,22-30 PÉ ADJUST,22-30 PÉ ADJUST,3321.73,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-30-pe-adjust,27741.89,,27741.89,single,,https://www.lojadoamputado.com.br/pes/pe-taleo-adjust-1c56-ottobock,
Ottobock,2C1,Capa Pé Terion 2C12 Direito e Esquerdo Ottobock,REVESTIMENTO COSMETICO PÉ ADJUST,270.45,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-capa-pe-terion-2c12-direito-e-esquerdo-ottobock,988.37,,988.37,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/180062997/fe4e15437a.jpg,https://www.lojadoamputado.com.br/pes/capa-pe-terion-2c12-direito-e-esquerdo-ottobock,
Ottobock,1C11,22-28 PÉ TERION SEM CAPA (ATÉ 175KG),22-28 PÉ TERION SEM CAPA (ATÉ 175KG),2800.40,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-28-pe-terion-sem-capa-ate-175kg,,,2800.40,pdf-only,,,
Ottobock,2C12,Capa Pé Terion 2C12 Direito e Esquerdo Ottobock,L/R REVESTIMENTO COSMETICO PÉ TERION,640.33,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-capa-pe-terion-2c12-direito-e-esquerdo-ottobock,988.37,,988.37,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/180062997/fe4e15437a.jpg,https://www.lojadoamputado.com.br/pes/capa-pe-terion-2c12-direito-e-esquerdo-ottobock,
Ottobock,1D35,Pé Dinâmico 1D35 Ottobock,L/R 24-30 PÉ DYNAMIC MOTION,2748.09,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-dinamico-1d35-ottobock,4006.14,,4006.14,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/238429523/p--dinamico-1d35-ottobock-158u27syh9.jpg,https://www.lojadoamputado.com.br/pes-16767887/pe-dinamico-1d35-ottobock,
Ottobock,1C10,Pé Protético de Fibra de Carbono Terion 1C10 Ottobock,22-28 PÉ TERION SEM CAPA (ATÉ 125KG),2514.04,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-protetico-de-fibra-de-carbono-terion-1c10-ottobock,3671.05,2990.00,3330.53,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/179243697/e6c53a5f55.jpg,https://www.lojadoamputado.com.br/pes/pe-terion-ottobock-1c10-fibra-de-carbono,https://www.lojaortopedica.com.br/produto/pe-protetico-de-fibra-de-carbono-terion-1c10-ottobock
Ottobock,1C56,PÉ TALEO ADJUST 1C56 - OTTOBOCK,22-30 PÉ TALEO ADJUST,21605.86,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-taleo-adjust-1c56-ottobock,27741.89,,27741.89,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/370397271/taleo-adjust-b0xxw6km13.jpg,https://www.lojadoamputado.com.br/pes/pe-taleo-adjust-1c56-ottobock,
Ottobock,2C8,L/R REVEST. COSM. PE 1C56,L/R REVEST. COSM. PE 1C56,1291.78,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-l-r-revest-cosm-pe-1c56,,,1291.78,pdf-only,,,
Ottobock,1C70,22-27 PÉ EVANTO (SEM CAPA),22-27 PÉ EVANTO (SEM CAPA),17473.40,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-27-pe-evanto-sem-capa,,,17473.40,pdf-only,,,
Ottobock,1C50,Pé 1C50 Taleo - Ottobock,22-30 PÉ TALEO - (SEM CAPA),7542.28,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-1c50-taleo-ottobock,10870.19,21150.00,16010.10,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/179891439/9d197bb011.jpg,https://www.lojadoamputado.com.br/pes/pe-1c50-taleo-ottobock,https://www.lojaortopedica.com.br/produto/joelho-hidraulico-pneumatico-3r80-ottobock
Ottobock,1C51,22-30 PÉ TALEO VERTICAL SHOCK (SEM CAPA),22-30 PÉ TALEO VERTICAL SHOCK (SEM CAPA),16397.96,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-30-pe-taleo-vertical-shock-sem-capa,,,16397.96,pdf-only,,,
Ottobock,1C52,22-30 PÉ TALEO HARMONY (SEM CAPA),22-30 PÉ TALEO HARMONY (SEM CAPA),19658.68,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-30-pe-taleo-harmony-sem-capa,,,19658.68,pdf-only,,,
Ottobock,1C53,Pé Taleo LP 1C53 Ottobock,22-30 PÉ TALEO LP (SEM CAPA),8377.61,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-taleo-lp-1c53-ottobock,12066.17,,12066.17,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/307790115/pe-taleo-lp-1c53-ottobock-pspl3nx9sn.jpg,https://www.lojadoamputado.com.br/pes-fibra-carbono/pe-taleo-lp-1c53-ottobock,
Ottobock,1C58,Pé Taleo Side Flex 1C58 Ottobock,22-30 PÉ TALEO SIDE FLEX (SEM CAPA),15175.15,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-taleo-side-flex-1c58-ottobock,21798.51,,21798.51,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/307790546/pe-taleo-side-flex-1c58-ottobock-e5xhnkoiy3.jpg,https://www.lojadoamputado.com.br/pes-fibra-carbono/pe-taleo-side-flex-1c58-ottobock,
Ottobock,2C15,Capa Pé Taleo 2C15 Esquerdo e Direito Ottobock,L/R REVESTIMENTO COSMETICO PÉ TALEO,475.40,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-capa-pe-taleo-2c15-esquerdo-e-direito-ottobock,752.23,,752.23,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/180068364/capa-p--taleo-ottobock-iflljapi0g.png,https://www.lojadoamputado.com.br/pes/capa-pe-taleo-2c15-esquerdo-e-direito-ottobock,
Ottobock,1C59,22-30 PÉ TALEO ADAPT,22-30 PÉ TALEO ADAPT,27150.34,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-30-pe-taleo-adapt,27741.89,,27741.89,single,,https://www.lojadoamputado.com.br/pes/pe-taleo-adjust-1c56-ottobock,
Ottobock,1C60,Pé Triton 1C60 Ottobock,21-30 PÉ TRITON OTTOBOCK - (SEM CAPA),7754.32,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-triton-1c60-ottobock,11173.78,850.00,11173.78,avg2-suspect,https://cdn.awsli.com.br/800x800/1895/1895256/produto/208256022/pe-triton-1-c-60-ottobock-qzkome.jpg,https://www.lojadoamputado.com.br/pe-triton-1c60-ottobock,https://www.lojaortopedica.com.br/produto/joelheira-de-silicone-453a2-derma-protection-ottobock
Ottobock,1C61,21-30 PÉ TRITON VERTICAL SHOCK OTTOBOCK - (SEM CAPA),21-30 PÉ TRITON VERTICAL SHOCK OTTOBOCK - (SEM CAPA),18747.91,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-21-30-pe-triton-vertical-shock-ottobock-sem-capa,10870.19,575.00,10870.19,avg2-suspect,,https://www.lojadoamputado.com.br/pes/pe-1c50-taleo-ottobock,https://www.lojaortopedica.com.br/produto/easy-fit-oc1560-ottobock
Ottobock,1C62,21-30 PÉ TRITON HARMONY - (SEM CAPA),21-30 PÉ TRITON HARMONY - (SEM CAPA),11593.45,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-21-30-pe-triton-harmony-sem-capa,10870.19,850.00,10870.19,avg2-suspect,,https://www.lojadoamputado.com.br/pes/pe-1c50-taleo-ottobock,https://www.lojaortopedica.com.br/produto/joelheira-de-silicone-453a2-derma-protection-ottobock
Ottobock,1C63,Pé Triton LP 1C63 Ottobock,21-30 PÉ TRITON LOW PROFILE - (SEM CAPA),6567.59,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-pe-triton-lp-1c63-ottobock,9474.69,575.00,9474.69,avg2-suspect,https://cdn.awsli.com.br/800x800/1895/1895256/produto/309775259/pe-triton-lp-1c63-ottobock-wfmc1clzzf-93rmrgl9yl.jpg,https://www.lojadoamputado.com.br/pes-fibra-carbono/pe-triton-lp-1c63-ottobock,https://www.lojaortopedica.com.br/produto/easy-fit-oc1560-ottobock
Ottobock,1C64,21-30 PÉ TRITON HEAVY DUTY - (SEM CAPA),21-30 PÉ TRITON HEAVY DUTY - (SEM CAPA),7596.67,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-21-30-pe-triton-heavy-duty-sem-capa,10870.19,575.00,10870.19,avg2-suspect,,https://www.lojadoamputado.com.br/pes/pe-1c50-taleo-ottobock,https://www.lojaortopedica.com.br/produto/easy-fit-oc1560-ottobock
Ottobock,1C68,22-30 PÉ TRITON SIDE FLEX - (SEM CAPA),22-30 PÉ TRITON SIDE FLEX - (SEM CAPA),11505.36,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-22-30-pe-triton-side-flex-sem-capa,10870.19,990.00,10870.19,avg2-suspect,,https://www.lojadoamputado.com.br/pes/pe-1c50-taleo-ottobock,https://www.lojaortopedica.com.br/produto/joelheira-longa-de-silicone-453a3-derma-proflex-ottobock
Ottobock,1E56,Capa p/ Pé Axtion 1E56,22-31 PÉ AXTION OTTOBOCK - (SEM CAPA),5052.32,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-capa-p-pe-axtion-1e56,856.41,850.00,853.20,avg2,https://cdn.awsli.com.br/800x800/1895/1895256/produto/199644829/tmpcapapaxtion2c5-b94df78d69.jpg,https://www.lojadoamputado.com.br/capa-p-pe-1e56-axtion-2c5,https://www.lojaortopedica.com.br/produto/joelheira-de-silicone-453a2-derma-protection-ottobock
Ottobock,1C40,Capa p/Pé C-Walk 1C40 Ottobock,24-30 PÉ C-WALK OTTO BOCK (SEM CAPA),7976.40,Tabela de Preço Ottobock 2026 1º Sem.pdf,4,ottobock-capa-p-pe-c-walk-1c40-ottobock,911.98,,911.98,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/199655423/tmpcapapecwalk1c40-22e00222eb.jpg,https://www.lojadoamputado.com.br/capa-ppe-c-walk-1c40-ottobock,
Ottobock,2C5,L/R REVEST. COSMETICO PÉ AXTION,L/R REVEST. COSMETICO PÉ AXTION,548.16,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-l-r-revest-cosmetico-pe-axtion,,,548.16,pdf-only,,,
Ottobock,1E81,"22-31 PÉ CHOPART, 09MM HH","22-31 PÉ CHOPART, 09MM HH",3187.11,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-22-31-pe-chopart-09mm-hh,,,3187.11,pdf-only,,,
Ottobock,1C20,25-28 PÉ PROSYMES OTTO BOCK (COM CAPA),25-28 PÉ PROSYMES OTTO BOCK (COM CAPA),14636.69,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-25-28-pe-prosymes-otto-bock-com-capa,,,14636.69,pdf-only,,,
Ottobock,1E57,22-31 PÉ LO RIDER 9MM - TAM,22-31 PÉ LO RIDER 9MM - TAM. 27,15286.72,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-22-31-pe-lo-rider-9mm-tam,19835.40,21150.00,20492.70,avg2,,https://www.lojadoamputado.com.br/joelho-hidraulico-3r80-ottobock,https://www.lojaortopedica.com.br/produto/joelho-hidraulico-pneumatico-3r80-ottobock
Ottobock,1P9,L/R 23-28 PÉ PIROGOFF 10MM C/DEDOS,L/R 23-28 PÉ PIROGOFF 10MM C/DEDOS,814.97,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-l-r-23-28-pe-pirogoff-10mm-c-dedos,,,814.97,pdf-only,,,
Ottobock,2C4,L/R REVESTIMENTO COSMETICO PÉ C-WALK,L/R REVESTIMENTO COSMETICO PÉ C-WALK,586.97,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-l-r-revestimento-cosmetico-pe-c-walk,,,586.97,pdf-only,,,
Ottobock,2C6,Capa 2C6 p/Pé Triton - Ottobock,L/R REVESTIMENTO COSMETICO PÉ TRITON,550.59,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-capa-2c6-p-pe-triton-ottobock,859.89,,859.89,single,https://cdn.awsli.com.br/800x800/1895/1895256/produto/198554103/capa-pe-triton-1c60-ottobock-0c36a97a6f.jpg,https://www.lojadoamputado.com.br/capa-ppe-1c60-triton-ottobock-2023-01-19-10-57-18,
Ottobock,2R37,ADAPT. MOD. C/TUBO CURTO -TIT,ADAPT. MOD. C/TUBO CURTO -TIT,703.40,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-curto-tit,,,703.40,pdf-only,,,
Ottobock,2R38,ADAPT. MOD. C/TUBO LONGO -TIT,ADAPT. MOD. C/TUBO LONGO -TIT,784.65,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-longo-tit,,,784.65,pdf-only,,,
Ottobock,2R49,ADAPT. MOD. C/TUBO LONGO -ALU,ADAPT. MOD. C/TUBO LONGO -ALU,539.68,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-longo-alu,,,539.68,pdf-only,,,
Ottobock,2R50,ADAPT. MOD. C/TUBO CURTO -ALU,ADAPT. MOD. C/TUBO CURTO -ALU,453.57,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-curto-alu,,,453.57,pdf-only,,,
Ottobock,2R2,ADAPT. MOD. C/TUBO CURTO -ACO,ADAPT. MOD. C/TUBO CURTO -ACO,317.74,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-curto-aco,,,317.74,pdf-only,,,
Ottobock,2R3,ADAPT. MOD. C/TUBO LONGO -ACO,ADAPT. MOD. C/TUBO LONGO -ACO,413.55,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-longo-aco,,,413.55,pdf-only,,,
Ottobock,4R52,ADAPT. MOD. P/TUBO 30MM -TIT,ADAPT. MOD. P/TUBO 30MM -TIT,669.44,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-tubo-30mm-tit,,,669.44,pdf-only,,,
Ottobock,4R69,ADAPT. MOD. P/TUBO 30MM -ALU,ADAPT. MOD. P/TUBO 30MM -ALU,374.75,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-tubo-30mm-alu,,,374.75,pdf-only,,,
Ottobock,4R69=AL,ADAPT. MOD. P/TUBO 30MM -ALU,ADAPT. MOD. P/TUBO 30MM -ALU,774.95,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-tubo-30mm-alu,,,774.95,pdf-only,,,
Ottobock,4R21,ADAPT. MOD. P/TUBO 30MM - ACO,ADAPT. MOD. P/TUBO 30MM - ACO,287.43,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-tubo-30mm-aco,19835.40,21150.00,20492.70,avg2,,https://www.lojadoamputado.com.br/joelho-hidraulico-3r80-ottobock,https://www.lojaortopedica.com.br/produto/joelho-hidraulico-pneumatico-3r80-ottobock
Ottobock,2R103,ADAPT. MOD. C/2R72/4R91 -ACO,ADAPT. MOD. C/2R72/4R91 -ACO,945.95,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-2r72-4r91-aco,,,945.95,pdf-only,,,
Ottobock,4R98,ADAPT.MOD.P/TUBO 30MM C/DESL.LAT. -ALU,ADAPT.MOD.P/TUBO 30MM C/DESL.LAT. -ALU,768.88,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-tubo-30mm-c-desl-lat-alu,,,768.88,pdf-only,,,
Ottobock,4R56,ADAPT. MOD.INCLIN. P/TUBO C/7E7 - TIT,ADAPT. MOD.INCLIN. P/TUBO C/7E7 - TIT,1109.67,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-inclin-p-tubo-c-7e7-tit,10870.19,850.00,850.00,avg2-suspect,,https://www.lojadoamputado.com.br/pes/pe-1c50-taleo-ottobock,https://www.lojaortopedica.com.br/produto/joelheira-de-silicone-453a2-derma-protection-ottobock
Ottobock,2R57,ADAPT. MOD. C/TUBO CURTO 34MM -TIT,ADAPT. MOD. C/TUBO CURTO 34MM -TIT,770.10,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-curto-34mm-tit,,,770.10,pdf-only,,,
Ottobock,2R58,ADAPT. MOD. C/TUBO LONGO 34MM -TIT,ADAPT. MOD. C/TUBO LONGO 34MM -TIT,983.55,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-longo-34mm-tit,,,983.55,pdf-only,,,
Ottobock,2R76,ADAPT. MOD. C/TUBO CURTO 34MM,ADAPT. MOD. C/TUBO CURTO 34MM,509.36,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-curto-34mm,,,509.36,pdf-only,,,
Ottobock,2R77,ADAPT. MOD. C/TUBO LONGO 34MM -ACO,ADAPT. MOD. C/TUBO LONGO 34MM -ACO,676.71,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-c-tubo-longo-34mm-aco,,,676.71,pdf-only,,,
Ottobock,4R82,ADAPTADOR MODULAR PARA TUBO 34MM -TITANIO,ADAPTADOR MODULAR PARA TUBO 34MM -TITANIO,999.31,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adaptador-modular-para-tubo-34mm-titanio,,,999.31,pdf-only,,,
Ottobock,4R91,ADAPT. MOD. P/TUBO 34MM -ACO,ADAPT. MOD. P/TUBO 34MM -ACO,402.63,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-tubo-34mm-aco,,,402.63,pdf-only,,,
Ottobock,4R88,ADAPT.MOD.P/TUBO 34MM C/DESL.LAT. -TIT,ADAPT.MOD.P/TUBO 34MM C/DESL.LAT. -TIT,1129.08,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-tubo-34mm-c-desl-lat-tit,,,1129.08,pdf-only,,,
Ottobock,4R72=75,ADAPT. MOD. DUPLO 75MM C/PARAF. ALU,ADAPT. MOD. DUPLO 75MM C/PARAF. ALU,1194.56,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-duplo-75mm-c-paraf-alu,,,1194.56,pdf-only,,,
Ottobock,4R72=60,ADAPT. MOD. DUPLO 60MM C/PARAF. ALU,ADAPT. MOD. DUPLO 60MM C/PARAF. ALU,1181.22,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-duplo-60mm-c-paraf-alu,,,1181.22,pdf-only,,,
Ottobock,4R72=45,ADAPT. MOD. DUPLO 45MM C/PARAF. ALU,ADAPT. MOD. DUPLO 45MM C/PARAF. ALU,1108.45,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-duplo-45mm-c-paraf-alu,,,1108.45,pdf-only,,,
Ottobock,4R72=32,ADAPT. MOD. DUPLO 32 MM C/PARAF. ALU,ADAPT. MOD. DUPLO 32 MM C/PARAF. ALU,1075.71,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-duplo-32-mm-c-paraf-alu,,,1075.71,pdf-only,,,
Ottobock,4R104,60 MM / 75 MM ADAPT.MOD.DUPLO 60 OU 75 MM C/TRANSL. -TIT,60 MM / 75 MM ADAPT.MOD.DUPLO 60 OU 75 MM C/TRANSL. -TIT,1691.79,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-60-mm-75-mm-adapt-mod-duplo-60-ou-75-mm-c-transl-tit,,,1691.79,pdf-only,,,
Ottobock,4R76,ADAPT. MOD. P/ENC C/PIRAM. -ALU,ADAPT. MOD. P/ENC C/PIRAM. -ALU,268.02,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-enc-c-piram-alu,,,268.02,pdf-only,,,
Ottobock,4R78,ADAPT. MOD. P/ENC C/PIRAM. -ALU,ADAPT. MOD. P/ENC C/PIRAM. -ALU,238.92,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-enc-c-piram-alu,,,238.92,pdf-only,,,
Ottobock,6A54,TRANSLADOR P/ SIST. AEROLINK,TRANSLADOR P/ SIST. AEROLINK,1081.77,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-translador-p-sist-aerolink,,,1081.77,pdf-only,,,
Ottobock,4R84,ADAPTADOR GIRATORIO - PIRAMIDE/PARAFUSO,ADAPTADOR GIRATORIO - PIRAMIDE/PARAFUSO,540.89,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adaptador-giratorio-piramide-parafuso,10870.19,575.00,575.00,avg2-suspect,,https://www.lojadoamputado.com.br/pes/pe-1c50-taleo-ottobock,https://www.lojaortopedica.com.br/produto/easy-fit-oc1560-ottobock
Ottobock,4R84=D-62,ADAPTADOR GIRATORIO - PIRAMIDE,ADAPTADOR GIRATORIO - PIRAMIDE,1051.46,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adaptador-giratorio-piramide,19835.40,850.00,850.00,avg2-suspect,,https://www.lojadoamputado.com.br/joelho-hidraulico-3r80-ottobock,https://www.lojaortopedica.com.br/produto/joelheira-de-silicone-453a2-derma-protection-ottobock
Ottobock,4R50,ADAPT. MOD. P/ENC. C/PARAF/ROT. -TIT,ADAPT. MOD. P/ENC. C/PARAF/ROT. -TIT,1203.05,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-enc-c-paraf-rot-tit,,,1203.05,pdf-only,,,
Ottobock,4R118,ADAP.4 HATE C/ROT.-PIRAMIDE,ADAP.4 HATE C/ROT.-PIRAMIDE,652.96,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adap-4-hate-c-rot-piramide,,,652.96,pdf-only,,,
Ottobock,4R100,ADAPT. MOD. P/ENC/PIRAM/HASTES (BK) -TIT,ADAPT. MOD. P/ENC/PIRAM/HASTES (BK) -TIT,578.49,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-enc-piram-hastes-bk-tit,,,578.49,pdf-only,,,
Ottobock,4R68,ADAPT. MOD. P/ENC/PIRAM/HASTES (BK) -ALU,ADAPT. MOD. P/ENC/PIRAM/HASTES (BK) -ALU,240.12,Tabela de Preço Ottobock 2026 1º Sem.pdf,5,ottobock-adapt-mod-p-enc-piram-hastes-bk-alu,,,240.12,pdf-only,,,
