Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
ottobock-revestimento-cosmetico-infantil,REVESTIMENTO COSMETICO INFANTIL,<p>REVESTIMENTO COSMETICO INFANTIL — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,3R48,shopify,0,deny,manual,902.04,TRUE,TRUE,,REVESTIMENTO COSMETICO INFANTIL,active
ottobock-joelho-hidraulico-infantil-alu,JOELHO HIDRAULICO INFANTIL -ALU,<p>JOELHO HIDRAULICO INFANTIL -ALU — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,3R65,shopify,0,deny,manual,20815.64,TRUE,TRUE,,JOELHO HIDRAULICO INFANTIL -ALU,active
ottobock-adapt-mod-p-enc-infantil-alu,ADAPT. MOD. P/ENC. INFANTIL -ALU,<p>ADAPT. MOD. P/ENC. INFANTIL -ALU — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R60,shopify,0,deny,manual,407.48,TRUE,TRUE,,ADAPT. MOD. P/ENC. INFANTIL -ALU,active
ottobock-adapt-mod-p-enc-c-desl-duplo-alu,ADAPT.MOD.P/ENC.C/DESL.DUPLO -ALU,<p>ADAPT.MOD.P/ENC.C/DESL.DUPLO -ALU — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R101,shopify,0,deny,manual,1611.75,TRUE,TRUE,,ADAPT.MOD.P/ENC.C/DESL.DUPLO -ALU,active
ottobock-adapaptador-c-deslocamento,ADAPAPTADOR C/DESLOCAMENTO,<p>ADAPAPTADOR C/DESLOCAMENTO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R112,shopify,0,deny,manual,3759.53,TRUE,TRUE,,ADAPAPTADOR C/DESLOCAMENTO,active
ottobock-25-30-tornozelo-p-pe-sach-cav-26-30-mad,25-30 TORNOZELO P/PÉ SACH CAV. (26-30) -MAD,<p>25-30 TORNOZELO P/PÉ SACH CAV. (26-30) -MAD — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2K34,shopify,0,deny,manual,350.49,TRUE,TRUE,,25-30 TORNOZELO P/PÉ SACH CAV. (26-30) -MAD,active
ottobock-adapt-mod-p-fixacao-tornozelo-aco,ADAPT. MOD. P/FIXAÇÃO TORNOZELO -ACO,<p>ADAPT. MOD. P/FIXAÇÃO TORNOZELO -ACO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2Z22,shopify,0,deny,manual,67.91,TRUE,TRUE,,ADAPT. MOD. P/FIXAÇÃO TORNOZELO -ACO,active
ottobock-adapt-mod-p-liner-aluminio,ADAPT. MOD. P/LINER - ALUMINIO,<p>ADAPT. MOD. P/LINER - ALUMINIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,6A30,shopify,0,deny,manual,850.00,TRUE,TRUE,,ADAPT. MOD. P/LINER - ALUMINIO,active
ottobock-1-2-parafuso-p-shuttle-lock-6a20,1-2 PARAFUSO P/SHUTTLE LOCK 6A20,<p>1-2 PARAFUSO P/SHUTTLE LOCK 6A20 — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,6Y13,shopify,0,deny,manual,2745.57,TRUE,TRUE,,1-2 PARAFUSO P/SHUTTLE LOCK 6A20,active
ottobock-trava-p-shuttle-lock-6a20-10-20-6a30,"TRAVA P/ SHUTTLE LOCK 6A20=10/20, 6A30","<p>TRAVA P/ SHUTTLE LOCK 6A20=10/20, 6A30 — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>",Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,6A52,shopify,0,deny,manual,828.31,TRUE,TRUE,,"TRAVA P/ SHUTTLE LOCK 6A20=10/20, 6A30",active
ottobock-suporte-adaptador-completo,SUPORTE ADAPTADOR COMPLETO,<p>SUPORTE ADAPTADOR COMPLETO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R206,shopify,0,deny,manual,6232.33,TRUE,TRUE,,SUPORTE ADAPTADOR COMPLETO,active
ottobock-pino-de-fixacao,PINO DE FIXAÇÃO,<p>PINO DE FIXAÇÃO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R204,shopify,0,deny,manual,5342.17,TRUE,TRUE,,PINO DE FIXAÇÃO,active
ottobock-base-para-1e90,BASE PARA 1E90,<p>BASE PARA 1E90 — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2Z500,shopify,0,deny,manual,1917.36,TRUE,TRUE,,BASE PARA 1E90,active
ottobock-adaptador-pro-sport,ADAPTADOR PRO SPORT,<p>ADAPTADOR PRO SPORT — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R218,shopify,0,deny,manual,1414.07,TRUE,TRUE,,ADAPTADOR PRO SPORT,active
ottobock-adap-teste-para-protese-esportiva,ADAP; TESTE PARA PROTESE ESPORTIVA,<p>ADAP; TESTE PARA PROTESE ESPORTIVA — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R216,shopify,0,deny,manual,1964.66,TRUE,TRUE,,ADAP; TESTE PARA PROTESE ESPORTIVA,active
ottobock-base-inferior-sprinter-1e93,BASE INFERIOR SPRINTER 1E93,<p>BASE INFERIOR SPRINTER 1E93 — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2Z540,shopify,0,deny,manual,1434.69,TRUE,TRUE,,BASE INFERIOR SPRINTER 1E93,active
ottobock-23-30-pe-esportivo-challenger,23-30 PÉ ESPORTIVO CHALLENGER,<p>23-30 PÉ ESPORTIVO CHALLENGER — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1E95,shopify,0,deny,manual,31618.82,TRUE,TRUE,,23-30 PÉ ESPORTIVO CHALLENGER,active
ottobock-l-r-23-27-pe-extra-leve-c-dedos-10mm-s-tornozelo,L/R 23-27 PÉ EXTRA LEVE C/DEDOS 10MM S/TORNOZELO,<p>L/R 23-27 PÉ EXTRA LEVE C/DEDOS 10MM S/TORNOZELO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1G6,shopify,0,deny,manual,27741.89,TRUE,TRUE,,L/R 23-27 PÉ EXTRA LEVE C/DEDOS 10MM S/TORNOZELO,active
ottobock-m8-m10-adapt-mod-p-pe-sach-alu,M8-M10 ADAPT. MOD. P/PÉ SACH -ALU,<p>M8-M10 ADAPT. MOD. P/PÉ SACH -ALU — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R54,shopify,0,deny,manual,422.04,TRUE,TRUE,,M8-M10 ADAPT. MOD. P/PÉ SACH -ALU,active
ottobock-m8-m10-adapt-mod-p-pe-sach-sra-tit,M8-M10 ADAPT. MOD. P/PÉ SACH SRA. -TIT,<p>M8-M10 ADAPT. MOD. P/PÉ SACH SRA. -TIT — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R31,shopify,0,deny,manual,979.90,TRUE,TRUE,,M8-M10 ADAPT. MOD. P/PÉ SACH SRA. -TIT,active
ottobock-adapt-mod-ligacao-p-pe-sach-plastico,ADAPT. MOD. LIGACAO P/PÉ SACH -PLASTICO,<p>ADAPT. MOD. LIGACAO P/PÉ SACH -PLASTICO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R14,shopify,0,deny,manual,15.77,TRUE,TRUE,,ADAPT. MOD. LIGACAO P/PÉ SACH -PLASTICO,active
ottobock-22-25-26-27-adapt-mod-p-pe-art-tam-26-27-alu,22-25 / 26-27 ADAPT. MOD. P/PÉ ART. (TAM.26-27) -ALU,<p>22-25 / 26-27 ADAPT. MOD. P/PÉ ART. (TAM.26-27) -ALU — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R51,shopify,0,deny,manual,800.42,TRUE,TRUE,,22-25 / 26-27 ADAPT. MOD. P/PÉ ART. (TAM.26-27) -ALU,active
ottobock-22-25-26-30-adapt-mod-p-pe-art-tam-26-30-tit,22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -TIT,<p>22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -TIT — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R33,shopify,0,deny,manual,1759.71,TRUE,TRUE,,22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -TIT,active
ottobock-22-25-26-30-adapt-mod-p-pe-art-tam-26-30-aco,22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -ACO,<p>22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -ACO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R10,shopify,0,deny,manual,515.42,TRUE,TRUE,,22-25 / 26-30 ADAPT. MOD. P/PÉ ART. (TAM.26-30) -ACO,active
ottobock-22-30-adapt-mod-ligacao-p-pe-art-plastico,22-30 ADAPT. MOD. LIGACAO P/PÉ ART. -PLASTICO,<p>22-30 ADAPT. MOD. LIGACAO P/PÉ ART. -PLASTICO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R22,shopify,0,deny,manual,44.88,TRUE,TRUE,,22-30 ADAPT. MOD. LIGACAO P/PÉ ART. -PLASTICO,active
ottobock-l-r-23-27-pe-sach-10mm-c-dedos,L/R 23-27 PÉ SACH 10MM C/ DEDOS,<p>L/R 23-27 PÉ SACH 10MM C/ DEDOS — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1S90,shopify,0,deny,manual,702.06,TRUE,TRUE,,L/R 23-27 PÉ SACH 10MM C/ DEDOS,active
ottobock-l-r-22-27-pe-dinamico-p-senhora,L/R 22-27 PÉ DINAMICO P/SENHORA,<p>L/R 22-27 PÉ DINAMICO P/SENHORA — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1D11,shopify,0,deny,manual,1349.80,TRUE,TRUE,,L/R 22-27 PÉ DINAMICO P/SENHORA,active
ottobock-22-30-pe-adjust,22-30 PÉ ADJUST,<p>22-30 PÉ ADJUST — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1M10,shopify,0,deny,manual,27741.89,TRUE,TRUE,,22-30 PÉ ADJUST,active
ottobock-22-28-pe-terion-sem-capa-ate-175kg,22-28 PÉ TERION SEM CAPA (ATÉ 175KG),<p>22-28 PÉ TERION SEM CAPA (ATÉ 175KG) — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C11,shopify,0,deny,manual,2800.40,TRUE,TRUE,,22-28 PÉ TERION SEM CAPA (ATÉ 175KG),active
ottobock-l-r-revest-cosm-pe-1c56,L/R REVEST. COSM. PE 1C56,<p>L/R REVEST. COSM. PE 1C56 — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2C8,shopify,0,deny,manual,1291.78,TRUE,TRUE,,L/R REVEST. COSM. PE 1C56,active
ottobock-22-27-pe-evanto-sem-capa,22-27 PÉ EVANTO (SEM CAPA),<p>22-27 PÉ EVANTO (SEM CAPA) — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C70,shopify,0,deny,manual,17473.40,TRUE,TRUE,,22-27 PÉ EVANTO (SEM CAPA),active
ottobock-22-30-pe-taleo-vertical-shock-sem-capa,22-30 PÉ TALEO VERTICAL SHOCK (SEM CAPA),<p>22-30 PÉ TALEO VERTICAL SHOCK (SEM CAPA) — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C51,shopify,0,deny,manual,16397.96,TRUE,TRUE,,22-30 PÉ TALEO VERTICAL SHOCK (SEM CAPA),active
ottobock-22-30-pe-taleo-harmony-sem-capa,22-30 PÉ TALEO HARMONY (SEM CAPA),<p>22-30 PÉ TALEO HARMONY (SEM CAPA) — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C52,shopify,0,deny,manual,19658.68,TRUE,TRUE,,22-30 PÉ TALEO HARMONY (SEM CAPA),active
ottobock-22-30-pe-taleo-adapt,22-30 PÉ TALEO ADAPT,<p>22-30 PÉ TALEO ADAPT — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C59,shopify,0,deny,manual,27741.89,TRUE,TRUE,,22-30 PÉ TALEO ADAPT,active
ottobock-21-30-pe-triton-vertical-shock-ottobock-sem-capa,21-30 PÉ TRITON VERTICAL SHOCK OTTOBOCK - (SEM CAPA),<p>21-30 PÉ TRITON VERTICAL SHOCK OTTOBOCK - (SEM CAPA) — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C61,shopify,0,deny,manual,10870.19,TRUE,TRUE,,21-30 PÉ TRITON VERTICAL SHOCK OTTOBOCK - (SEM CAPA),active
ottobock-21-30-pe-triton-harmony-sem-capa,21-30 PÉ TRITON HARMONY - (SEM CAPA),<p>21-30 PÉ TRITON HARMONY - (SEM CAPA) — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C62,shopify,0,deny,manual,10870.19,TRUE,TRUE,,21-30 PÉ TRITON HARMONY - (SEM CAPA),active
ottobock-21-30-pe-triton-heavy-duty-sem-capa,21-30 PÉ TRITON HEAVY DUTY - (SEM CAPA),<p>21-30 PÉ TRITON HEAVY DUTY - (SEM CAPA) — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C64,shopify,0,deny,manual,10870.19,TRUE,TRUE,,21-30 PÉ TRITON HEAVY DUTY - (SEM CAPA),active
ottobock-22-30-pe-triton-side-flex-sem-capa,22-30 PÉ TRITON SIDE FLEX - (SEM CAPA),<p>22-30 PÉ TRITON SIDE FLEX - (SEM CAPA) — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C68,shopify,0,deny,manual,10870.19,TRUE,TRUE,,22-30 PÉ TRITON SIDE FLEX - (SEM CAPA),active
ottobock-l-r-revest-cosmetico-pe-axtion,L/R REVEST. COSMETICO PÉ AXTION,<p>L/R REVEST. COSMETICO PÉ AXTION — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2C5,shopify,0,deny,manual,548.16,TRUE,TRUE,,L/R REVEST. COSMETICO PÉ AXTION,active
ottobock-22-31-pe-chopart-09mm-hh,"22-31 PÉ CHOPART, 09MM HH","<p>22-31 PÉ CHOPART, 09MM HH — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>",Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1E81,shopify,0,deny,manual,3187.11,TRUE,TRUE,,"22-31 PÉ CHOPART, 09MM HH",active
ottobock-25-28-pe-prosymes-otto-bock-com-capa,25-28 PÉ PROSYMES OTTO BOCK (COM CAPA),<p>25-28 PÉ PROSYMES OTTO BOCK (COM CAPA) — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1C20,shopify,0,deny,manual,14636.69,TRUE,TRUE,,25-28 PÉ PROSYMES OTTO BOCK (COM CAPA),active
ottobock-22-31-pe-lo-rider-9mm-tam,22-31 PÉ LO RIDER 9MM - TAM,<p>22-31 PÉ LO RIDER 9MM - TAM — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1E57,shopify,0,deny,manual,20492.70,TRUE,TRUE,,22-31 PÉ LO RIDER 9MM - TAM,active
ottobock-l-r-23-28-pe-pirogoff-10mm-c-dedos,L/R 23-28 PÉ PIROGOFF 10MM C/DEDOS,<p>L/R 23-28 PÉ PIROGOFF 10MM C/DEDOS — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,1P9,shopify,0,deny,manual,814.97,TRUE,TRUE,,L/R 23-28 PÉ PIROGOFF 10MM C/DEDOS,active
ottobock-l-r-revestimento-cosmetico-pe-c-walk,L/R REVESTIMENTO COSMETICO PÉ C-WALK,<p>L/R REVESTIMENTO COSMETICO PÉ C-WALK — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2C4,shopify,0,deny,manual,586.97,TRUE,TRUE,,L/R REVESTIMENTO COSMETICO PÉ C-WALK,active
ottobock-adapt-mod-c-tubo-longo-alu,ADAPT. MOD. C/TUBO LONGO -ALU,<p>ADAPT. MOD. C/TUBO LONGO -ALU — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R49,shopify,0,deny,manual,539.68,TRUE,TRUE,,ADAPT. MOD. C/TUBO LONGO -ALU,active
ottobock-adapt-mod-c-tubo-curto-alu,ADAPT. MOD. C/TUBO CURTO -ALU,<p>ADAPT. MOD. C/TUBO CURTO -ALU — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R50,shopify,0,deny,manual,453.57,TRUE,TRUE,,ADAPT. MOD. C/TUBO CURTO -ALU,active
ottobock-adapt-mod-c-tubo-curto-aco,ADAPT. MOD. C/TUBO CURTO -ACO,<p>ADAPT. MOD. C/TUBO CURTO -ACO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R2,shopify,0,deny,manual,317.74,TRUE,TRUE,,ADAPT. MOD. C/TUBO CURTO -ACO,active
ottobock-adapt-mod-p-tubo-30mm-tit,ADAPT. MOD. P/TUBO 30MM -TIT,<p>ADAPT. MOD. P/TUBO 30MM -TIT — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R52,shopify,0,deny,manual,669.44,TRUE,TRUE,,ADAPT. MOD. P/TUBO 30MM -TIT,active
ottobock-adapt-mod-c-2r72-4r91-aco,ADAPT. MOD. C/2R72/4R91 -ACO,<p>ADAPT. MOD. C/2R72/4R91 -ACO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R103,shopify,0,deny,manual,945.95,TRUE,TRUE,,ADAPT. MOD. C/2R72/4R91 -ACO,active
ottobock-adapt-mod-p-tubo-30mm-c-desl-lat-alu,ADAPT.MOD.P/TUBO 30MM C/DESL.LAT. -ALU,<p>ADAPT.MOD.P/TUBO 30MM C/DESL.LAT. -ALU — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R98,shopify,0,deny,manual,768.88,TRUE,TRUE,,ADAPT.MOD.P/TUBO 30MM C/DESL.LAT. -ALU,active
ottobock-adapt-mod-inclin-p-tubo-c-7e7-tit,ADAPT. MOD.INCLIN. P/TUBO C/7E7 - TIT,<p>ADAPT. MOD.INCLIN. P/TUBO C/7E7 - TIT — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R56,shopify,0,deny,manual,850.00,TRUE,TRUE,,ADAPT. MOD.INCLIN. P/TUBO C/7E7 - TIT,active
ottobock-adapt-mod-c-tubo-curto-34mm,ADAPT. MOD. C/TUBO CURTO 34MM,<p>ADAPT. MOD. C/TUBO CURTO 34MM — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,2R76,shopify,0,deny,manual,509.36,TRUE,TRUE,,ADAPT. MOD. C/TUBO CURTO 34MM,active
ottobock-adaptador-modular-para-tubo-34mm-titanio,ADAPTADOR MODULAR PARA TUBO 34MM -TITANIO,<p>ADAPTADOR MODULAR PARA TUBO 34MM -TITANIO — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R82,shopify,0,deny,manual,999.31,TRUE,TRUE,,ADAPTADOR MODULAR PARA TUBO 34MM -TITANIO,active
ottobock-60-mm-75-mm-adapt-mod-duplo-60-ou-75-mm-c-transl-tit,60 MM / 75 MM ADAPT.MOD.DUPLO 60 OU 75 MM C/TRANSL. -TIT,<p>60 MM / 75 MM ADAPT.MOD.DUPLO 60 OU 75 MM C/TRANSL. -TIT — distribuído pela minha prótese com nota fiscal e garantia de origem da Ottobock.</p>,Ottobock,Health & Beauty > Health Care > Mobility & Accessibility,,Ottobock,TRUE,Título,Único,4R104,shopify,0,deny,manual,1691.79,TRUE,TRUE,,60 MM / 75 MM ADAPT.MOD.DUPLO 60 OU 75 MM C/TRANSL. -TIT,active
